NumQuestions,count_nulls,count_not_nulls,CreationDateOnly
"4648","4429","219","2015-04-26 00:00:00"
"8257","7963","294","2015-04-27 00:00:00"
"8736","8427","309","2015-04-28 00:00:00"
"8778","8439","339","2015-04-29 00:00:00"
"8219","7914","305","2015-04-30 00:00:00"
"5999","5748","251","2015-05-01 00:00:00"
"4233","4015","218","2015-05-02 00:00:00"
"4375","4191","184","2015-05-03 00:00:00"
"7659","7362","297","2015-05-04 00:00:00"
"8328","8000","328","2015-05-05 00:00:00"
"8758","8443","315","2015-05-06 00:00:00"
"8675","8305","370","2015-05-07 00:00:00"
"7589","7246","343","2015-05-08 00:00:00"
"4172","3984","188","2015-05-09 00:00:00"
"4183","3996","187","2015-05-10 00:00:00"
"7980","7704","276","2015-05-11 00:00:00"
"8669","8374","295","2015-05-12 00:00:00"
"8472","8138","334","2015-05-13 00:00:00"
"8181","7901","280","2015-05-14 00:00:00"
"7503","7156","347","2015-05-15 00:00:00"
"4155","3969","186","2015-05-16 00:00:00"
"4072","3875","197","2015-05-17 00:00:00"
"7751","7410","341","2015-05-18 00:00:00"
"8556","8194","362","2015-05-19 00:00:00"
"8802","8463","339","2015-05-20 00:00:00"
"8632","8301","331","2015-05-21 00:00:00"
"7648","7301","347","2015-05-22 00:00:00"
"4025","3862","163","2015-05-23 00:00:00"
"3915","3718","197","2015-05-24 00:00:00"
"6481","6205","276","2015-05-25 00:00:00"
"8506","8154","352","2015-05-26 00:00:00"
"8713","8394","319","2015-05-27 00:00:00"
"8738","8403","335","2015-05-28 00:00:00"
"7852","7547","305","2015-05-29 00:00:00"
"4193","4015","178","2015-05-30 00:00:00"
"4232","4045","187","2015-05-31 00:00:00"
"7815","7544","271","2015-06-01 00:00:00"
"8575","8217","358","2015-06-02 00:00:00"
"8938","8647","291","2015-06-03 00:00:00"
"8559","8275","284","2015-06-04 00:00:00"
"7870","7564","306","2015-06-05 00:00:00"
"4033","3885","148","2015-06-06 00:00:00"
"4051","3858","193","2015-06-07 00:00:00"
"7838","7540","298","2015-06-08 00:00:00"
"8781","8440","341","2015-06-09 00:00:00"
"8946","8629","317","2015-06-10 00:00:00"
"8908","8579","329","2015-06-11 00:00:00"
"7335","7029","306","2015-06-12 00:00:00"
"3978","3786","192","2015-06-13 00:00:00"
"3973","3788","185","2015-06-14 00:00:00"
"7785","7426","359","2015-06-15 00:00:00"
"8578","8288","290","2015-06-16 00:00:00"
"8888","8575","313","2015-06-17 00:00:00"
"8663","8351","312","2015-06-18 00:00:00"
"7490","7218","272","2015-06-19 00:00:00"
"4005","3822","183","2015-06-20 00:00:00"
"3950","3789","161","2015-06-21 00:00:00"
"7882","7622","260","2015-06-22 00:00:00"
"8713","8447","266","2015-06-23 00:00:00"
"8902","8577","325","2015-06-24 00:00:00"
"8771","8487","284","2015-06-25 00:00:00"
"7766","7489","277","2015-06-26 00:00:00"
"3929","3775","154","2015-06-27 00:00:00"
"4113","3977","136","2015-06-28 00:00:00"
"8104","7811","293","2015-06-29 00:00:00"
"8614","8321","293","2015-06-30 00:00:00"
"8660","8376","284","2015-07-01 00:00:00"
"8571","8280","291","2015-07-02 00:00:00"
"6869","6593","276","2015-07-03 00:00:00"
"3860","3668","192","2015-07-04 00:00:00"
"3698","3531","167","2015-07-05 00:00:00"
"8014","7733","281","2015-07-06 00:00:00"
"8806","8480","326","2015-07-07 00:00:00"
"9136","8769","367","2015-07-08 00:00:00"
"9101","8806","295","2015-07-09 00:00:00"
"7896","7618","278","2015-07-10 00:00:00"
"3980","3820","160","2015-07-11 00:00:00"
"3920","3741","179","2015-07-12 00:00:00"
"8152","7824","328","2015-07-13 00:00:00"
"8807","8473","334","2015-07-14 00:00:00"
"8824","8524","300","2015-07-15 00:00:00"
"8596","8299","297","2015-07-16 00:00:00"
"7350","7063","287","2015-07-17 00:00:00"
"3685","3503","182","2015-07-18 00:00:00"
"3880","3684","196","2015-07-19 00:00:00"
"7833","7530","303","2015-07-20 00:00:00"
"8620","8309","311","2015-07-21 00:00:00"
"9033","8739","294","2015-07-22 00:00:00"
"8994","8694","300","2015-07-23 00:00:00"
"7969","7705","264","2015-07-24 00:00:00"
"3980","3827","153","2015-07-25 00:00:00"
"4027","3833","194","2015-07-26 00:00:00"
"8342","8044","298","2015-07-27 00:00:00"
"9022","8688","334","2015-07-28 00:00:00"
"9047","8743","304","2015-07-29 00:00:00"
"8485","8146","339","2015-07-30 00:00:00"
"7606","7305","301","2015-07-31 00:00:00"
"3782","3610","172","2015-08-01 00:00:00"
"3869","3707","162","2015-08-02 00:00:00"
"7824","7530","294","2015-08-03 00:00:00"
"8460","8131","329","2015-08-04 00:00:00"
"8814","8523","291","2015-08-05 00:00:00"
"8586","8299","287","2015-08-06 00:00:00"
"7533","7223","310","2015-08-07 00:00:00"
"3783","3598","185","2015-08-08 00:00:00"
"3825","3637","188","2015-08-09 00:00:00"
"7841","7531","310","2015-08-10 00:00:00"
"8537","8243","294","2015-08-11 00:00:00"
"8709","8378","331","2015-08-12 00:00:00"
"8665","8332","333","2015-08-13 00:00:00"
"7234","6937","297","2015-08-14 00:00:00"
"3774","3583","191","2015-08-15 00:00:00"
"3794","3609","185","2015-08-16 00:00:00"
"7668","7424","244","2015-08-17 00:00:00"
"8542","8240","302","2015-08-18 00:00:00"
"8655","8380","275","2015-08-19 00:00:00"
"8652","8380","272","2015-08-20 00:00:00"
"7514","7238","276","2015-08-21 00:00:00"
"3883","3712","171","2015-08-22 00:00:00"
"4012","3844","168","2015-08-23 00:00:00"
"7715","7424","291","2015-08-24 00:00:00"
"8369","8071","298","2015-08-25 00:00:00"
"8399","8131","268","2015-08-26 00:00:00"
"8339","8028","311","2015-08-27 00:00:00"
"7160","6892","268","2015-08-28 00:00:00"
"3796","3630","166","2015-08-29 00:00:00"
"3838","3640","198","2015-08-30 00:00:00"
"7283","7032","251","2015-08-31 00:00:00"
"8005","7725","280","2015-09-01 00:00:00"
"8329","8055","274","2015-09-02 00:00:00"
"8254","7938","316","2015-09-03 00:00:00"
"7322","7055","267","2015-09-04 00:00:00"
"3901","3731","170","2015-09-05 00:00:00"
"4028","3847","181","2015-09-06 00:00:00"
"6670","6388","282","2015-09-07 00:00:00"
"7984","7654","330","2015-09-08 00:00:00"
"8065","7763","302","2015-09-09 00:00:00"
"8308","7997","311","2015-09-10 00:00:00"
"7467","7147","320","2015-09-11 00:00:00"
"3983","3813","170","2015-09-12 00:00:00"
"3963","3759","204","2015-09-13 00:00:00"
"7606","7335","271","2015-09-14 00:00:00"
"8223","7904","319","2015-09-15 00:00:00"
"8643","8351","292","2015-09-16 00:00:00"
"7901","7580","321","2015-09-17 00:00:00"
"7651","7339","312","2015-09-18 00:00:00"
"4213","4015","198","2015-09-19 00:00:00"
"4085","3895","190","2015-09-20 00:00:00"
"7744","7458","286","2015-09-21 00:00:00"
"8392","8074","318","2015-09-22 00:00:00"
"8218","7922","296","2015-09-23 00:00:00"
"7860","7573","287","2015-09-24 00:00:00"
"7018","6737","281","2015-09-25 00:00:00"
"4012","3835","177","2015-09-26 00:00:00"
"3973","3794","179","2015-09-27 00:00:00"
"7274","6988","286","2015-09-28 00:00:00"
"8161","7906","255","2015-09-29 00:00:00"
"7968","7626","342","2015-09-30 00:00:00"
"7883","7592","291","2015-10-01 00:00:00"
"6985","6669","316","2015-10-02 00:00:00"
"4024","3845","179","2015-10-03 00:00:00"
"3987","3786","201","2015-10-04 00:00:00"
"7443","7159","284","2015-10-05 00:00:00"
"8225","7927","298","2015-10-06 00:00:00"
"8658","8356","302","2015-10-07 00:00:00"
"8865","8555","310","2015-10-08 00:00:00"
"7696","7394","302","2015-10-09 00:00:00"
"4170","3990","180","2015-10-10 00:00:00"
"4165","3971","194","2015-10-11 00:00:00"
"7677","7372","305","2015-10-12 00:00:00"
"8387","8053","334","2015-10-13 00:00:00"
"8712","8357","355","2015-10-14 00:00:00"
"8597","8268","329","2015-10-15 00:00:00"
"7633","7334","299","2015-10-16 00:00:00"
"4256","4063","193","2015-10-17 00:00:00"
"4303","4107","196","2015-10-18 00:00:00"
"8001","7681","320","2015-10-19 00:00:00"
"8720","8386","334","2015-10-20 00:00:00"
"8320","7973","347","2015-10-21 00:00:00"
"8121","7800","321","2015-10-22 00:00:00"
"7481","7179","302","2015-10-23 00:00:00"
"4282","4082","200","2015-10-24 00:00:00"
"4309","4104","205","2015-10-25 00:00:00"
"8030","7694","336","2015-10-26 00:00:00"
"8597","8215","382","2015-10-27 00:00:00"
"8629","8283","346","2015-10-28 00:00:00"
"8600","8279","321","2015-10-29 00:00:00"
"7281","6952","329","2015-10-30 00:00:00"
"4124","3931","193","2015-10-31 00:00:00"
"4103","3872","231","2015-11-01 00:00:00"
"7683","7318","365","2015-11-02 00:00:00"
"8291","7900","391","2015-11-03 00:00:00"
"8542","8194","348","2015-11-04 00:00:00"
"8651","8287","364","2015-11-05 00:00:00"
"7621","7316","305","2015-11-06 00:00:00"
"4330","4086","244","2015-11-07 00:00:00"
"4346","4127","219","2015-11-08 00:00:00"
"7601","7286","315","2015-11-09 00:00:00"
"8105","7802","303","2015-11-10 00:00:00"
"7579","7294","285","2015-11-11 00:00:00"
"8158","7758","400","2015-11-12 00:00:00"
"7400","7061","339","2015-11-13 00:00:00"
"4160","3928","232","2015-11-14 00:00:00"
"4391","4139","252","2015-11-15 00:00:00"
"7700","7334","366","2015-11-16 00:00:00"
"8539","8160","379","2015-11-17 00:00:00"
"8773","8371","402","2015-11-18 00:00:00"
"8969","8554","415","2015-11-19 00:00:00"
"7940","7583","357","2015-11-20 00:00:00"
"4407","4189","218","2015-11-21 00:00:00"
"4369","4140","229","2015-11-22 00:00:00"
"7991","7647","344","2015-11-23 00:00:00"
"8594","8234","360","2015-11-24 00:00:00"
"8361","7973","388","2015-11-25 00:00:00"
"7481","7142","339","2015-11-26 00:00:00"
"6435","6149","286","2015-11-27 00:00:00"
"4296","4082","214","2015-11-28 00:00:00"
"4394","4162","232","2015-11-29 00:00:00"
"7731","7368","363","2015-11-30 00:00:00"
"8343","7975","368","2015-12-01 00:00:00"
"8657","8261","396","2015-12-02 00:00:00"
"8724","8273","451","2015-12-03 00:00:00"
"7787","7384","403","2015-12-04 00:00:00"
"4352","4118","234","2015-12-05 00:00:00"
"4559","4296","263","2015-12-06 00:00:00"
"8008","7629","379","2015-12-07 00:00:00"
"8562","8187","375","2015-12-08 00:00:00"
"8557","8148","409","2015-12-09 00:00:00"
"8375","8011","364","2015-12-10 00:00:00"
"7594","7220","374","2015-12-11 00:00:00"
"4394","4175","219","2015-12-12 00:00:00"
"4326","4085","241","2015-12-13 00:00:00"
"7647","7186","461","2015-12-14 00:00:00"
"8375","7891","484","2015-12-15 00:00:00"
"8263","7831","432","2015-12-16 00:00:00"
"8070","7633","437","2015-12-17 00:00:00"
"6926","6556","370","2015-12-18 00:00:00"
"3857","3606","251","2015-12-19 00:00:00"
"3813","3569","244","2015-12-20 00:00:00"
"7054","6710","344","2015-12-21 00:00:00"
"7315","6941","374","2015-12-22 00:00:00"
"6771","6443","328","2015-12-23 00:00:00"
"4819","4532","287","2015-12-24 00:00:00"
"3025","2870","155","2015-12-25 00:00:00"
"3214","3040","174","2015-12-26 00:00:00"
"3506","3278","228","2015-12-27 00:00:00"
"5917","5629","288","2015-12-28 00:00:00"
"6667","6334","333","2015-12-29 00:00:00"
"6398","6049","349","2015-12-30 00:00:00"
"4595","4321","274","2015-12-31 00:00:00"
"3023","2820","203","2016-01-01 00:00:00"
"3726","3452","274","2016-01-02 00:00:00"
"3898","3647","251","2016-01-03 00:00:00"
"6838","6497","341","2016-01-04 00:00:00"
"7717","7341","376","2016-01-05 00:00:00"
"8038","7624","414","2016-01-06 00:00:00"
"8172","7803","369","2016-01-07 00:00:00"
"7519","7143","376","2016-01-08 00:00:00"
"4409","4136","273","2016-01-09 00:00:00"
"4388","4159","229","2016-01-10 00:00:00"
"7854","7491","363","2016-01-11 00:00:00"
"8392","8036","356","2016-01-12 00:00:00"
"8667","8310","357","2016-01-13 00:00:00"
"8451","8101","350","2016-01-14 00:00:00"
"7240","6905","335","2016-01-15 00:00:00"
"4264","4001","263","2016-01-16 00:00:00"
"4430","4213","217","2016-01-17 00:00:00"
"7850","7469","381","2016-01-18 00:00:00"
"8339","7950","389","2016-01-19 00:00:00"
"9018","8622","396","2016-01-20 00:00:00"
"8694","8317","377","2016-01-21 00:00:00"
"7891","7518","373","2016-01-22 00:00:00"
"4621","4363","258","2016-01-23 00:00:00"
"4599","4357","242","2016-01-24 00:00:00"
"8068","7684","384","2016-01-25 00:00:00"
"8019","7656","363","2016-01-26 00:00:00"
"8968","8576","392","2016-01-27 00:00:00"
"8847","8429","418","2016-01-28 00:00:00"
"7898","7572","326","2016-01-29 00:00:00"
"4478","4246","232","2016-01-30 00:00:00"
"4509","4298","211","2016-01-31 00:00:00"
"8103","7743","360","2016-02-01 00:00:00"
"8708","8288","420","2016-02-02 00:00:00"
"9024","8639","385","2016-02-03 00:00:00"
"8824","8405","419","2016-02-04 00:00:00"
"7872","7516","356","2016-02-05 00:00:00"
"4586","4347","239","2016-02-06 00:00:00"
"4653","4378","275","2016-02-07 00:00:00"
"7710","7313","397","2016-02-08 00:00:00"
"8542","8124","418","2016-02-09 00:00:00"
"8898","8478","420","2016-02-10 00:00:00"
"9048","8632","416","2016-02-11 00:00:00"
"7946","7616","330","2016-02-12 00:00:00"
"4533","4292","241","2016-02-13 00:00:00"
"4385","4156","229","2016-02-14 00:00:00"
"8171","7791","380","2016-02-15 00:00:00"
"8982","8597","385","2016-02-16 00:00:00"
"9340","8944","396","2016-02-17 00:00:00"
"9348","8950","398","2016-02-18 00:00:00"
"8337","7939","398","2016-02-19 00:00:00"
"4925","4650","275","2016-02-20 00:00:00"
"4885","4599","286","2016-02-21 00:00:00"
"8528","8099","429","2016-02-22 00:00:00"
"9146","8716","430","2016-02-23 00:00:00"
"9413","8982","431","2016-02-24 00:00:00"
"9587","9192","395","2016-02-25 00:00:00"
"8458","8109","349","2016-02-26 00:00:00"
"4875","4651","224","2016-02-27 00:00:00"
"4679","4444","235","2016-02-28 00:00:00"
"8382","7941","441","2016-02-29 00:00:00"
"8940","8543","397","2016-03-01 00:00:00"
"9343","8976","367","2016-03-02 00:00:00"
"9882","9457","425","2016-03-03 00:00:00"
"8859","8442","417","2016-03-04 00:00:00"
"5225","4938","287","2016-03-05 00:00:00"
"4958","4662","296","2016-03-06 00:00:00"
"8936","8554","382","2016-03-07 00:00:00"
"9769","9314","455","2016-03-08 00:00:00"
"9894","9408","486","2016-03-09 00:00:00"
"9877","9413","464","2016-03-10 00:00:00"
"8852","8351","501","2016-03-11 00:00:00"
"4995","4680","315","2016-03-12 00:00:00"
"5058","4704","354","2016-03-13 00:00:00"
"9194","8705","489","2016-03-14 00:00:00"
"9656","9094","562","2016-03-15 00:00:00"
"9868","9332","536","2016-03-16 00:00:00"
"9669","9075","594","2016-03-17 00:00:00"
"8516","7974","542","2016-03-18 00:00:00"
"4763","4392","371","2016-03-19 00:00:00"
"4866","4483","383","2016-03-20 00:00:00"
"9022","8402","620","2016-03-21 00:00:00"
"9391","8785","606","2016-03-22 00:00:00"
"9439","8851","588","2016-03-23 00:00:00"
"8542","7938","604","2016-03-24 00:00:00"
"7549","6660","889","2016-03-25 00:00:00"
"5191","4536","655","2016-03-26 00:00:00"
"5062","4394","668","2016-03-27 00:00:00"
"8174","7340","834","2016-03-28 00:00:00"
"10144","9082","1062","2016-03-29 00:00:00"
"10304","9356","948","2016-03-30 00:00:00"
"10238","9322","916","2016-03-31 00:00:00"
"9345","8349","996","2016-04-01 00:00:00"
"5527","5056","471","2016-04-02 00:00:00"
"615","597","18","2016-04-03 00:00:00"
